#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,Date
,"
Asia
",214177844,34109.0,1535995.0,199.0,198776221.0,42580.0,13865628.0,15540.0,,,,,,Asia,,,,,,,2023-02-24
,"
North America
",124454659,13166.0,1609910.0,100.0,119688106.0,39469.0,3156643.0,7752.0,,,,,,North America,,,,,,,2023-02-24
,"
Europe
",246116716,51474.0,2016321.0,223.0,241707445.0,28487.0,2392950.0,6461.0,,,,,,Europe,,,,,,,2023-02-24
,"
South America
",67966089,15202.0,1350361.0,141.0,66204615.0,7649.0,411113.0,10195.0,,,,,,South America,,,,,,,2023-02-24
,"
Oceania
",13987191,2961.0,26076.0,16.0,13826284.0,2416.0,134831.0,64.0,,,,,,Australia/Oceania,,,,,,,2023-02-24
,"
Africa
",12791178,424.0,258576.0,,12074525.0,101.0,458077.0,547.0,,,,,,Africa,,,,,,,2023-02-24
,"

",721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,,2023-02-24
102.0,Albania,334356,11.0,3596.0,,329106.0,5.0,1654.0,,116648.0,1255.0,1941032.0,"677,173",2866374.0,Europe,9.0,797.0,1.0,4.0,,577.0,2023-02-24
103.0,Botswana,329662,,2801.0,,326868.0,,7.0,1.0,135043.0,1147.0,2026898.0,"830,300",2441162.0,Africa,7.0,872.0,1.0,,,287.0,2023-02-24
104.0,Luxembourg,297757,,1133.0,,288991.0,,7633.0,,463528.0,1764.0,4412567.0,"6,869,188",642371.0,Europe,2.0,567.0,0.0,,,11883.0,2023-02-24
105.0,Montenegro,287987,96.0,2801.0,1.0,284359.0,72.0,827.0,6.0,458615.0,4461.0,2714023.0,"4,322,037",627950.0,Europe,2.0,224.0,0.0,153.0,2.0,1317.0,2023-02-24
106.0,Brunei ,277992,,225.0,,243601.0,,34166.0,,624097.0,505.0,717784.0,"1,611,437",445431.0,Asia,2.0,1980.0,1.0,,,76703.0,2023-02-24
107.0,Algeria,271436,4.0,6881.0,,182788.0,,81767.0,,5985.0,152.0,230861.0,"5,091",45350148.0,Africa,167.0,6591.0,196.0,9.0,,1803.0,2023-02-24
108.0,Nigeria,266463,,3155.0,,259850.0,,3458.0,11.0,1229.0,15.0,5708974.0,"26,339",216746934.0,Africa,813.0,68700.0,38.0,,,16.0,2023-02-24
109.0,Zimbabwe,263921,,5663.0,,257205.0,,1053.0,12.0,17214.0,369.0,2525756.0,"164,744",15331428.0,Africa,58.0,2707.0,6.0,,,69.0,2023-02-24
110.0,Uzbekistan,250932,,1637.0,,241486.0,,7809.0,23.0,7298.0,48.0,1377915.0,"40,077",34382084.0,Asia,137.0,21003.0,25.0,,,227.0,2023-02-24
111.0,Mozambique,233098,,2242.0,,228805.0,,2051.0,11.0,7044.0,68.0,1371127.0,"41,437",33089461.0,Africa,142.0,14759.0,24.0,,,62.0,2023-02-24
112.0,Martinique,229807,,1098.0,,,,,12.0,614314.0,2935.0,828928.0,"2,215,870",374087.0,North America,2.0,341.0,0.0,,,611101.0,2023-02-24
113.0,Laos,218014,,758.0,,,,,,29142.0,101.0,1233207.0,"164,845",7481023.0,Asia,34.0,9869.0,6.0,,,28017.0,2023-02-24
114.0,Afghanistan,209237,18.0,7896.0,,190573.0,19.0,10768.0,45.0,5134.0,194.0,1198562.0,"29,409",40754388.0,Asia,195.0,5161.0,34.0,4.0,,264.0,2023-02-24
115.0,Iceland,208999,,229.0,,,,,2.0,605105.0,663.0,1996384.0,"5,780,036",345393.0,Europe,2.0,1508.0,0.0,,,385315.0,2023-02-24
116.0,Kyrgyzstan,206633,,2991.0,,196406.0,,7236.0,131.0,30711.0,445.0,1907195.0,"283,460",6728271.0,Asia,33.0,2250.0,4.0,,,1075.0,2023-02-24
117.0,Guadeloupe,201852,,1010.0,,,,,19.0,504890.0,2526.0,938039.0,"2,346,306",399794.0,North America,2.0,396.0,0.0,,,496736.0,2023-02-24
118.0,El Salvador,201785,,4230.0,,179410.0,,18145.0,8.0,30805.0,646.0,2610114.0,"398,467",6550389.0,North America,32.0,1549.0,3.0,,,2770.0,2023-02-24
119.0,Trinidad and Tobago,188737,,4339.0,,184363.0,,35.0,8.0,134181.0,3085.0,895520.0,"636,663",1406585.0,North America,7.0,324.0,2.0,,,25.0,2023-02-24
120.0,Maldives,185729,,311.0,,163687.0,,21731.0,25.0,343316.0,575.0,2213831.0,"4,092,223",540985.0,Asia,3.0,1740.0,0.0,,,40169.0,2023-02-24
121.0,Ghana,171172,5.0,1462.0,,169697.0,1.0,13.0,2.0,5284.0,45.0,2529956.0,"78,096",32395450.0,Africa,189.0,22158.0,13.0,2.0,,4.0,2023-02-24
122.0,Namibia,171121,,4090.0,,166689.0,,342.0,,64969.0,1553.0,1062663.0,"403,460",2633874.0,Africa,15.0,644.0,2.0,,,130.0,2023-02-24
123.0,Uganda,170478,,3630.0,,100431.0,,66417.0,3.0,3520.0,75.0,3012408.0,"62,198",48432863.0,Africa,284.0,13342.0,16.0,,,1371.0,2023-02-24
124.0,Jamaica,154065,,3500.0,,102393.0,,48172.0,,51611.0,1172.0,1183986.0,"396,633",2985094.0,North America,19.0,853.0,3.0,,,16138.0,2023-02-24
125.0,Cambodia,138714,1.0,3056.0,,135650.0,1.0,8.0,,8079.0,178.0,3091420.0,"180,062",17168639.0,Asia,124.0,5618.0,6.0,6.0,,5.0,2023-02-24
126.0,Rwanda,133170,,1468.0,,131634.0,,68.0,,9792.0,108.0,5959042.0,"438,150",13600464.0,Africa,102.0,9265.0,2.0,,,5.0,2023-02-24
127.0,Cameroon,124328,,1965.0,,122333.0,,30.0,13.0,4454.0,70.0,1751774.0,"62,762",27911548.0,Africa,224.0,14204.0,16.0,,,1.0,2023-02-24
128.0,Malta,117338,,827.0,,115923.0,,588.0,4.0,264255.0,1862.0,2111209.0,"4,754,622",444033.0,Europe,4.0,537.0,0.0,,,1324.0,2023-02-24
129.0,Barbados,106645,,575.0,,106057.0,,13.0,,370266.0,1996.0,794426.0,"2,758,203",288023.0,North America,3.0,501.0,0.0,,,45.0,2023-02-24
130.0,Angola,105205,,1931.0,,103250.0,,24.0,,3004.0,55.0,1499795.0,"42,818",35027343.0,Africa,333.0,18139.0,23.0,,,7.0,2023-02-24
131.0,Channel Islands,101320,,227.0,,100975.0,,118.0,,574171.0,1286.0,1252808.0,"7,099,551",176463.0,Europe,2.0,777.0,0.0,,,669.0,2023-02-24
132.0,French Guiana,98041,,420.0,,11254.0,,86367.0,6.0,312065.0,1337.0,651257.0,"2,072,951",314169.0,South America,3.0,748.0,0.0,,,274906.0,2023-02-24
133.0,DRC,95646,,1464.0,,84282.0,,9900.0,,1004.0,15.0,846704.0,"8,890",95240792.0,Africa,996.0,65055.0,112.0,,,104.0,2023-02-24
134.0,Senegal,88917,,1971.0,,86938.0,,8.0,,5037.0,112.0,1146543.0,"64,946",17653671.0,Africa,199.0,8957.0,15.0,,,5.0,2023-02-24
135.0,Malawi,88681,,2686.0,,85542.0,,453.0,67.0,4394.0,133.0,624784.0,"30,959",20180839.0,Africa,228.0,7513.0,32.0,,,22.0,2023-02-24
136.0,Ivory Coast,88158,20.0,834.0,,87289.0,27.0,35.0,,3178.0,30.0,1678025.0,"60,486",27742298.0,Africa,315.0,33264.0,17.0,7.0,,1.0,2023-02-24
137.0,Suriname,82227,,1400.0,,,,,,137773.0,2346.0,240907.0,"403,644",596831.0,South America,7.0,426.0,2.0,,,52112.0,2023-02-24
138.0,New Caledonia,79871,,314.0,,79557.0,,0.0,9.0,274551.0,1079.0,98964.0,"340,182",290915.0,Australia/Oceania,4.0,926.0,3.0,,,,2023-02-24
139.0,French Polynesia,77957,,649.0,,,,,7.0,274338.0,2284.0,,,284164.0,Australia/Oceania,4.0,438.0,,,,154164.0,2023-02-24
140.0,Eswatini,74199,,1423.0,,72726.0,,50.0,,62625.0,1201.0,1048704.0,"885,119",1184817.0,Africa,16.0,833.0,1.0,,,42.0,2023-02-24
141.0,Guyana,73066,4.0,1298.0,,71742.0,,26.0,,92017.0,1635.0,721408.0,"908,523",794045.0,South America,11.0,612.0,1.0,5.0,,33.0,2023-02-24
142.0,Belize,70740,,688.0,,70036.0,,16.0,6.0,171620.0,1669.0,576016.0,"1,397,453",412190.0,North America,6.0,599.0,1.0,,,39.0,2023-02-24
143.0,Fiji,68876,,883.0,,66831.0,,1162.0,,75732.0,971.0,668445.0,"734,986",909466.0,Australia/Oceania,13.0,1030.0,1.0,,,1278.0,2023-02-24
144.0,Madagascar,67852,,1421.0,,66427.0,,4.0,,2325.0,49.0,525141.0,"17,998",29178077.0,Africa,430.0,20533.0,56.0,,,1.0,2023-02-24
145.0,Sudan,63787,,5011.0,,58438.0,,338.0,,1387.0,109.0,562941.0,"12,240",45992020.0,Africa,721.0,9178.0,82.0,,,7.0,2023-02-24
146.0,Mauritania,63667,,997.0,,62439.0,,231.0,,12988.0,203.0,1009957.0,"206,030",4901981.0,Africa,77.0,4917.0,5.0,,,47.0,2023-02-24
147.0,Cabo Verde,63240,,413.0,,62770.0,,57.0,23.0,111401.0,728.0,401622.0,"707,482",567678.0,Africa,9.0,1375.0,1.0,,,100.0,2023-02-24
148.0,Bhutan,62615,,21.0,,61564.0,,1030.0,,79467.0,27.0,2303734.0,"2,923,739",787941.0,Asia,13.0,37521.0,0.0,,,1307.0,2023-02-24
149.0,Syria,57463,,3164.0,,54299.0,,0.0,,2967.0,163.0,146269.0,"7,553",19364809.0,Asia,337.0,6120.0,132.0,,,,2023-02-24
150.0,Burundi,53609,,38.0,,53569.0,,2.0,,4246.0,3.0,345742.0,"27,386",12624840.0,Africa,235.0,332233.0,37.0,,,2.0,2023-02-24
151.0,Seychelles,50665,,172.0,,50440.0,,53.0,,509575.0,1730.0,,,99426.0,Africa,2.0,578.0,,,,533.0,2023-02-24
152.0,Gabon,48981,,306.0,,48674.0,,1.0,,21008.0,131.0,1621909.0,"695,641",2331533.0,Africa,48.0,7619.0,1.0,,,4.0,2023-02-24
153.0,Andorra,47866,,165.0,,47563.0,,138.0,14.0,617921.0,2130.0,249838.0,"3,225,256",77463.0,Europe,2.0,469.0,0.0,,,1781.0,2023-02-24
154.0,Papua New Guinea,46792,,670.0,,43982.0,,2140.0,7.0,5036.0,72.0,249149.0,"26,813",9292169.0,Australia/Oceania,199.0,13869.0,37.0,,,230.0,2023-02-24
155.0,Curaçao,45986,,295.0,,44720.0,,971.0,3.0,277812.0,1782.0,496693.0,"3,000,640",165529.0,North America,4.0,561.0,0.0,,,5866.0,2023-02-24
156.0,Aruba,44026,,236.0,,42438.0,,1352.0,2.0,409129.0,2193.0,177885.0,"1,653,068",107609.0,North America,2.0,456.0,1.0,,,12564.0,2023-02-24
157.0,Tanzania,42823,,846.0,,,,,7.0,677.0,13.0,,,63298550.0,Africa,1478.0,74821.0,,,,660.0,2023-02-24
158.0,Mayotte,42004,,188.0,,,,,,146734.0,657.0,176919.0,"618,038",286259.0,Africa,7.0,1523.0,2.0,,,135723.0,2023-02-24
159.0,Mauritius,41717,19.0,1043.0,,40012.0,21.0,662.0,,32726.0,818.0,358675.0,"281,374",1274727.0,Africa,31.0,1222.0,4.0,15.0,,519.0,2023-02-24
160.0,Togo,39371,4.0,290.0,,39074.0,2.0,7.0,,4535.0,33.0,808113.0,"93,092",8680837.0,Africa,220.0,29934.0,11.0,5.0,,8.0,2023-02-24
161.0,Guinea,38267,,467.0,,37757.0,,43.0,8.0,2760.0,34.0,660107.0,"47,607",13865691.0,Africa,362.0,29691.0,21.0,,,3.0,2023-02-24
162.0,Isle of Man,38008,,116.0,,,,,,443335.0,1353.0,150753.0,"1,758,422",85732.0,Europe,2.0,739.0,1.0,,,129450.0,2023-02-24
163.0,Bahamas,37491,,833.0,,36366.0,,292.0,1.0,93607.0,2080.0,257839.0,"643,767",400516.0,North America,11.0,481.0,2.0,,,729.0,2023-02-24
164.0,Lesotho,34790,,723.0,,25980.0,,8087.0,,15990.0,332.0,431221.0,"198,199",2175699.0,Africa,63.0,3009.0,5.0,,,3717.0,2023-02-24
165.0,Faeroe Islands,34658,,28.0,,,,,5.0,703959.0,569.0,778000.0,"15,802,409",49233.0,Europe,1.0,1758.0,0.0,,,547133.0,2023-02-24
166.0,Haiti,34143,,860.0,,33044.0,,239.0,,2923.0,74.0,132422.0,"11,337",11680283.0,North America,342.0,13582.0,88.0,,,20.0,2023-02-24
167.0,Mali,32989,12.0,743.0,,32062.0,16.0,184.0,,1536.0,35.0,794716.0,"37,009",21473764.0,Africa,651.0,28901.0,27.0,6.0,,9.0,2023-02-24
168.0,Cayman Islands,31472,,37.0,,8553.0,,22882.0,1.0,467797.0,550.0,222773.0,"3,311,280",67277.0,North America,2.0,1818.0,0.0,,,340116.0,2023-02-24
169.0,Saint Lucia,29882,,409.0,,29095.0,,378.0,,161426.0,2209.0,210983.0,"1,139,752",185113.0,North America,6.0,453.0,1.0,,,2042.0,2023-02-24
170.0,Benin,27990,,163.0,,27825.0,,2.0,,2189.0,13.0,604310.0,"47,268",12784726.0,Africa,457.0,78434.0,21.0,,,2.0,2023-02-24
171.0,Somalia,27324,,1361.0,,13182.0,,12781.0,,1622.0,81.0,400466.0,"23,778",16841795.0,Africa,616.0,12375.0,42.0,,,759.0,2023-02-24
172.0,Congo,25375,,386.0,,24006.0,,983.0,,4377.0,67.0,347815.0,"59,991",5797805.0,Africa,228.0,15020.0,17.0,,,170.0,2023-02-24
173.0,Solomon Islands,24575,,153.0,,,,,1.0,34077.0,212.0,,,721159.0,Australia/Oceania,29.0,4713.0,,,,11183.0,2023-02-24
174.0,Micronesia,23671,,60.0,,,,,1.0,201474.0,511.0,54967.0,"467,848",117489.0,Australia/Oceania,5.0,1958.0,2.0,,,137834.0,2023-02-24
175.0,San Marino,23536,,122.0,,23276.0,,138.0,4.0,690509.0,3579.0,157634.0,"4,624,732",34085.0,Europe,1.0,279.0,0.0,,,4049.0,2023-02-24
176.0,Timor-Leste,23418,,138.0,,23102.0,,178.0,,17101.0,101.0,278529.0,"203,391",1369429.0,Asia,58.0,9923.0,5.0,,,130.0,2023-02-24
177.0,Burkina Faso,22056,,396.0,,21596.0,,64.0,,998.0,18.0,248995.0,"11,265",22102838.0,Africa,1002.0,55815.0,89.0,,,3.0,2023-02-24
178.0,Liechtenstein,21395,,89.0,,21281.0,,25.0,,557350.0,2318.0,112457.0,"2,929,559",38387.0,Europe,2.0,431.0,0.0,,,651.0,2023-02-24
179.0,Gibraltar,20423,3.0,111.0,,16579.0,,3733.0,,605952.0,3293.0,534283.0,"15,852,213",33704.0,Europe,2.0,304.0,0.0,89.0,,110758.0,2023-02-24
180.0,Grenada,19680,,238.0,,19358.0,,84.0,4.0,173430.0,2097.0,182981.0,"1,612,523",113475.0,North America,6.0,477.0,1.0,,,740.0,2023-02-24
181.0,Bermuda,18799,,160.0,,18632.0,,7.0,,303508.0,2583.0,1027337.0,"16,586,270",61939.0,North America,3.0,387.0,0.0,,,113.0,2023-02-24
182.0,Nicaragua,18491,,225.0,,4225.0,,14041.0,,2728.0,33.0,,,6779100.0,North America,367.0,30129.0,,,,2071.0,2023-02-24
183.0,South Sudan,18368,,138.0,,18115.0,,115.0,1.0,1581.0,12.0,410280.0,"35,313",11618511.0,Africa,633.0,84192.0,28.0,,,10.0,2023-02-24
184.0,Tajikistan,17786,,125.0,,17264.0,,397.0,,1786.0,13.0,,,9957464.0,Asia,560.0,79660.0,,,,40.0,2023-02-24
185.0,Equatorial Guinea,17229,,183.0,,16907.0,,139.0,5.0,11512.0,122.0,365697.0,"244,342",1496662.0,Africa,87.0,8178.0,4.0,,,93.0,2023-02-24
186.0,Tonga,16801,,13.0,,15638.0,,1150.0,,155927.0,121.0,535009.0,"4,965,327",107749.0,Australia/Oceania,6.0,8288.0,0.0,,,10673.0,2023-02-24
187.0,Samoa,16607,,29.0,,1605.0,,14973.0,,82116.0,143.0,187397.0,"926,612",202239.0,Australia/Oceania,12.0,6974.0,1.0,,,74036.0,2023-02-24
188.0,Monaco,16106,,67.0,,15992.0,,47.0,4.0,404846.0,1684.0,78646.0,"1,976,875",39783.0,Europe,2.0,594.0,1.0,,,1181.0,2023-02-24
189.0,Dominica,15760,,74.0,,15673.0,,13.0,,217848.0,1023.0,229344.0,"3,170,187",72344.0,North America,5.0,978.0,0.0,,,180.0,2023-02-24
190.0,Djibouti,15690,,189.0,,15427.0,,74.0,,15441.0,186.0,305941.0,"301,094",1016097.0,Africa,65.0,5376.0,3.0,,,73.0,2023-02-24
191.0,Marshall Islands,15598,,17.0,,15528.0,,53.0,,259720.0,283.0,,,60057.0,Australia/Oceania,4.0,3533.0,,,,882.0,2023-02-24
192.0,CAR,15368,,113.0,,15200.0,,55.0,2.0,3063.0,23.0,81294.0,"16,205",5016678.0,Africa,326.0,44395.0,62.0,,,11.0,2023-02-24
193.0,Gambia,12586,,372.0,,12189.0,,25.0,,4919.0,145.0,155686.0,"60,851",2558482.0,Africa,203.0,6878.0,16.0,,,10.0,2023-02-24
194.0,Saint Martin,12257,,63.0,,1399.0,,10795.0,7.0,308507.0,1586.0,112382.0,"2,828,643",39730.0,North America,3.0,631.0,0.0,,,271709.0,2023-02-24
195.0,Vanuatu,12014,,14.0,,11976.0,,24.0,,37330.0,44.0,24976.0,"77,606",321832.0,Australia/Oceania,27.0,22988.0,13.0,,,75.0,2023-02-24
196.0,Greenland,11971,,21.0,,2761.0,,9189.0,4.0,210117.0,369.0,164926.0,"2,894,810",56973.0,North America,5.0,2713.0,0.0,,,161287.0,2023-02-24
197.0,Yemen,11945,,2159.0,,9124.0,,662.0,23.0,383.0,69.0,329592.0,"10,579",31154867.0,Asia,2608.0,14430.0,95.0,,,21.0,2023-02-24
198.0,Caribbean Netherlands,11672,4.0,38.0,,10476.0,,1158.0,,438023.0,1426.0,30126.0,"1,130,559",26647.0,North America,2.0,701.0,1.0,150.0,,43457.0,2023-02-24
199.0,Sint Maarten,11016,,91.0,,10905.0,,20.0,,250557.0,2070.0,62056.0,"1,411,454",43966.0,North America,4.0,483.0,1.0,,,455.0,2023-02-24
200.0,Eritrea,10189,,103.0,,10086.0,,0.0,,2782.0,28.0,23693.0,"6,470",3662244.0,Africa,359.0,35556.0,155.0,,,,2023-02-24
201.0,Niger,9931,,312.0,,8890.0,,729.0,1.0,381.0,12.0,254538.0,"9,759",26083660.0,Africa,2626.0,83601.0,102.0,,,28.0,2023-02-24
202.0,St. Vincent Grenadines,9589,,123.0,,9466.0,,0.0,,85961.0,1103.0,113703.0,"1,019,292",111551.0,North America,12.0,907.0,1.0,,,,2023-02-24
203.0,Antigua and Barbuda,9106,,146.0,,8954.0,,6.0,1.0,91509.0,1467.0,18901.0,"189,943",99509.0,North America,11.0,682.0,5.0,,,60.0,2023-02-24
204.0,Comoros,8998,,161.0,,8837.0,,0.0,,9916.0,177.0,,,907419.0,Africa,101.0,5636.0,,,,,2023-02-24
205.0,Guinea-Bissau,8953,,176.0,,8660.0,,117.0,6.0,4339.0,85.0,145231.0,"70,385",2063367.0,Africa,230.0,11724.0,14.0,,,57.0,2023-02-24
206.0,Liberia,8065,,294.0,,7768.0,,3.0,2.0,1520.0,55.0,139824.0,"26,356",5305117.0,Africa,658.0,18045.0,38.0,,,6.0,2023-02-24
207.0,Sierra Leone,7760,,126.0,,,,,,934.0,15.0,259958.0,"31,296",8306436.0,Africa,1070.0,65924.0,32.0,,,330.0,2023-02-24
208.0,Chad,7675,,194.0,,4874.0,,2607.0,,441.0,11.0,191341.0,"10,988",17413580.0,Africa,2269.0,89761.0,91.0,,,150.0,2023-02-24
209.0,British Virgin Islands,7305,,64.0,,,,,,238757.0,2092.0,107339.0,"3,508,269",30596.0,North America,4.0,478.0,0.0,,,392.0,2023-02-24
210.0,Cook Islands,7025,,2.0,,7012.0,,11.0,,399806.0,114.0,19690.0,"1,120,596",17571.0,Australia/Oceania,3.0,8786.0,1.0,,,626.0,2023-02-24
211.0,Saint Kitts and Nevis,6596,,46.0,,6546.0,,4.0,,122441.0,854.0,126927.0,"2,356,129",53871.0,North America,8.0,1171.0,0.0,,,74.0,2023-02-24
212.0,Turks and Caicos,6551,,38.0,,6491.0,,22.0,4.0,164842.0,956.0,611527.0,"15,387,811",39741.0,North America,6.0,1046.0,0.0,,,554.0,2023-02-24
213.0,Sao Tome and Principe,6281,,77.0,,6203.0,,1.0,,27587.0,338.0,29036.0,"127,530",227679.0,Africa,36.0,2957.0,8.0,,,4.0,2023-02-24
214.0,Palau,5988,,9.0,,5976.0,,3.0,,328416.0,494.0,69136.0,"3,791,806",18233.0,Australia/Oceania,3.0,2026.0,0.0,,,165.0,2023-02-24
215.0,St. Barth,5439,,6.0,,,,,,546908.0,603.0,78646.0,"7,908,095",9945.0,North America,2.0,1658.0,0.0,,,499849.0,2023-02-24
216.0,Nauru,5247,,1.0,,5075.0,,171.0,,481244.0,92.0,20509.0,"1,881,042",10903.0,Australia/Oceania,2.0,10903.0,1.0,,,15684.0,2023-02-24
217.0,Kiribati,5013,,18.0,,2703.0,,2292.0,3.0,40618.0,146.0,,,123419.0,Australia/Oceania,25.0,6857.0,,,,18571.0,2023-02-24
218.0,Anguilla,3904,,12.0,,3879.0,,13.0,4.0,256336.0,788.0,51382.0,"3,373,736",15230.0,North America,4.0,1269.0,0.0,,,854.0,2023-02-24
219.0,Macao,3513,,121.0,,3378.0,,14.0,,5263.0,181.0,7850.0,"11,760",667490.0,Asia,190.0,5516.0,85.0,,,21.0,2023-02-24
220.0,Saint Pierre Miquelon,3452,,2.0,,2449.0,,1001.0,1.0,599410.0,347.0,25400.0,"4,410,488",5759.0,North America,2.0,2880.0,0.0,,,173815.0,2023-02-24
221.0,Wallis and Futuna,3427,,7.0,,438.0,,2982.0,,312056.0,637.0,20508.0,"1,867,419",10982.0,Australia/Oceania,3.0,1569.0,1.0,,,271535.0,2023-02-24
222.0,Tuvalu,2805,,,,,,2805.0,,232471.0,,,,12066.0,Australia/Oceania,4.0,,,,,232471.0,2023-02-24
223.0,Saint Helena,2166,,,,2.0,,2164.0,,354211.0,,,,6115.0,Africa,3.0,,,,,353884.0,2023-02-24
224.0,Falkland Islands,1930,,,,1930.0,,0.0,,545352.0,,8632.0,"2,439,107",3539.0,South America,2.0,,0.0,,,,2023-02-24
225.0,Montserrat,1403,,8.0,,1376.0,,19.0,,282578.0,1611.0,17762.0,"3,577,442",4965.0,North America,4.0,621.0,0.0,,,3827.0,2023-02-24
226.0,Niue,783,,,,752.0,,31.0,,482737.0,,,,1622.0,Australia/Oceania,2.0,,,,,19112.0,2023-02-24
227.0,Diamond Princess,712,,13.0,,699.0,,0.0,,,,,,,,,,,,,,2023-02-24
228.0,Vatican City,29,,,,29.0,,0.0,,36295.0,,,,799.0,Europe,28.0,,,,,,2023-02-24
229.0,Western Sahara,10,,1.0,,9.0,,0.0,,16.0,2.0,,,626161.0,Africa,62616.0,626161.0,,,,,2023-02-24
230.0,MS Zaandam,9,,2.0,,7.0,,0.0,,,,,,,,,,,,,,2023-02-24
231.0,Tokelau,5,,,,,,5.0,,3628.0,,,,1378.0,Australia/Oceania,276.0,,,,,3628.0,2023-02-24
,Total:,214177844,34109.0,1535995.0,199.0,198776221.0,42580.0,13865628.0,15540.0,,,,,,Asia,,,,,,,2023-02-24
,Total:,124454659,13166.0,1609910.0,100.0,119688106.0,39469.0,3156643.0,7752.0,,,,,,North America,,,,,,,2023-02-24
,Total:,246116716,51474.0,2016321.0,223.0,241707445.0,28487.0,2392950.0,6461.0,,,,,,Europe,,,,,,,2023-02-24
,Total:,67966089,15202.0,1350361.0,141.0,66204615.0,7649.0,411113.0,10195.0,,,,,,South America,,,,,,,2023-02-24
,Total:,13987191,2961.0,26076.0,16.0,13826284.0,2416.0,134831.0,64.0,,,,,,Australia/Oceania,,,,,,,2023-02-24
,Total:,12791178,424.0,258576.0,,12074525.0,,458077.0,547.0,,,,,,Africa,,,,,,,2023-02-24
,Total:,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,,2023-02-24
,Total:,679494398,117336.0,6797254.0,679.0,652277902.0,120702.0,20419242.0,40559.0,871728.0,8720.0,,,,All,,,,,,,2023-02-24
,"
Asia
",214218172,40328.0,1536158.0,163.0,198825034.0,48813.0,13856980.0,15525.0,,,,,,Asia,,,,,,,2023-02-25
,"
North America
",124457883,3224.0,1609932.0,22.0,119727312.0,39206.0,3120639.0,7752.0,,,,,,North America,,,,,,,2023-02-25
,"
Europe
",246142903,26187.0,2016380.0,59.0,241738153.0,30708.0,2388370.0,6468.0,,,,,,Europe,,,,,,,2023-02-25
,"
South America
",67971613,5524.0,1350389.0,28.0,66209167.0,4552.0,412057.0,10188.0,,,,,,South America,,,,,,,2023-02-25
,"
Oceania
",13987204,13.0,26076.0,,13826303.0,19.0,134825.0,64.0,,,,,,Australia/Oceania,,,,,,,2023-02-25
,"
Africa
",12791231,53.0,258576.0,,12074558.0,33.0,458097.0,547.0,,,,,,Africa,,,,,,,2023-02-25
,"

",721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,,2023-02-25
,World,679569727,75329.0,6797526.0,272.0,652401233.0,123331.0,20370968.0,40544.0,87182.0,8721.0,,,,All,,,,,,,2023-02-25
1.0,China,503302,,5272.0,,379053.0,,118977.0,7557.0,347.0,4.0,160000000.0,"110,461",1448471400.0,Asia,2878.0,274748.0,9.0,,,82.0,2023-02-25
2.0,USA,105172692,2747.0,1144461.0,20.0,102605010.0,37149.0,1423221.0,2588.0,314131.0,3418.0,1164075621.0,"3,476,874",334805269.0,North America,3.0,293.0,0.0,80.0,0.06,4251.0,2023-02-25
3.0,India,44686017,218.0,530769.0,5.0,44153099.0,154.0,2149.0,,31768.0,377.0,918324498.0,"652,854",1406631776.0,Asia,31.0,2650.0,2.0,2.0,,2.0,2023-02-25
4.0,France,39612797,3843.0,164877.0,,39377523.0,2603.0,70397.0,869.0,603996.0,2514.0,271490188.0,"4,139,547",65584518.0,Europe,2.0,398.0,0.0,590.0,,1073.0,2023-02-25
5.0,Germany,38111063,,167812.0,,37658600.0,3800.0,284651.0,,454333.0,2001.0,122332384.0,"1,458,359",83883596.0,Europe,2.0,500.0,1.0,,,3393.0,2023-02-25
6.0,Brazil,37023465,2934.0,698933.0,5.0,36185975.0,,138557.0,,171919.0,3246.0,63776166.0,"296,146",215353593.0,South America,6.0,308.0,3.0,140.0,0.02,643.0,2023-02-25
7.0,Japan,33172567,14846.0,72206.0,72.0,21680804.0,5174.0,11419557.0,173.0,264145.0,575.0,94942656.0,"756,004",125584838.0,Asia,4.0,1739.0,1.0,1180.0,0.6,90931.0,2023-02-25
8.0,S. Korea,30489666,9913.0,33940.0,11.0,30245452.0,16100.0,210274.0,181.0,593994.0,661.0,15804065.0,"307,892",51329899.0,Asia,2.0,1512.0,3.0,1930.0,0.2,4097.0,2023-02-25
9.0,Italy,25576852,,188094.0,,25219653.0,,169105.0,133.0,424422.0,3121.0,267663187.0,"4,441,601",60262770.0,Europe,2.0,320.0,0.0,,,2806.0,2023-02-25
10.0,UK,24341615,,206246.0,,24078331.0,1945.0,57038.0,,355363.0,3011.0,522526476.0,"7,628,357",68497907.0,Europe,3.0,332.0,0.0,,,833.0,2023-02-25
11.0,Russia,22243563,11071.0,396004.0,34.0,21581463.0,11208.0,266096.0,,152556.0,2716.0,273400000.0,"1,875,095",145805947.0,Europe,7.0,368.0,1.0,760.0,0.2,1825.0,2023-02-25
